,FirstName,LastName,Position,Age,OverallRating,TraitDevelopment,ContractStatus,Motivation3,Motivation2,Motivation1,OriginalHitPowerRating,OriginalJumpingRating,AgilityRating,AccelerationRating,OriginalKickAccuracyRating,OriginalKickPowerRating,BreakSackRating,BlockSheddingRating,BCVisionRating,AwarenessRating,CatchInTrafficRating,CatchingRating,CarryingRating,BreakTackleRating,DeepRouteRunningRating,ConfidenceRating,ChangeOfDirectionRating,ImpactBlockingRating,HitPowerRating,Height,FinesseMovesRating,JukeMoveRating,InjuryRating,KickReturnRating,KickPowerRating,KickAccuracyRating,JumpingRating,MediumRouteRunningRating,ManCoverageRating,LongSnapRating,LeadBlockRating,PressRating,PowerMovesRating,RunBlockPowerRating,RunBlockFinesseRating,ReleaseRating,PursuitRating,SpeedRating,SpectacularCatchRating,ShortRouteRunningRating,RunBlockRating,StrengthRating,StiffArmRating,StaminaRating,SpinMoveRating,ThrowAccuracyRating,ThrowAccuracyMidRating,ThrowAccuracyDeepRating,TackleRating,ThrowUnderPressureRating,ThrowPowerRating,ThrowOnTheRunRating,ThrowAccuracyShortRating,ZoneCoverageRating,TruckingRating,ToughnessRating,PlayActionRating,PassBlockFinesseRating,PassBlockPowerRating,PassBlockRating,Player,IsVisible,ProDayThreeConeDrill,ProDayTwentyYardShuttle,ProDayVerticalJump,CombineTwentyYardShuttle,CombineVerticalJump,ProDayFortyYardDash,CombineFortyYardDash,CombineOverallGrade,CombineThreeConeDrill,ProDayBroadJump,InitialDraftRank,TrueOverallRanking,CombineBenchPress,ProDayBenchPress,ProductionGrade,CombineBroadJump
387,Miguel,Acquaviva,TE,22,59,Normal,Draft,TeamHasFranchiseQB,HeadCoachHistoricRecord,WarmWeatherState,48,65,80,84,29,42,31,35,67,61,67,75,65,54,61,57,73,55,48,78,44,67,88,26,42,29,65,59,39,0,40,28,48,49,52,58,44,79,76,64,54,67,57,86,55,29,21,21,39,25,24,31,30,42,61,81,29,58,53,59,3243,True,0,0,0,0,0,0,0,0,0,0,308,364,0,0,6,0
372,Daymond,Gross,SS,24,57,Normal,Draft,HighestOffer,TeamHasFranchiseQB,BigMarket,74,72,86,85,48,41,39,53,67,49,46,68,61,44,24,52,86,47,74,71,32,48,85,68,41,48,72,41,65,0,28,68,31,31,41,40,68,84,38,26,26,62,56,95,48,12,17,32,58,29,14,29,35,62,29,79,24,36,42,29,3228,True,0,0,0,0,0,0,0,0,0,0,309,423,0,0,8,0
326,Richard,Feliz,RT,22,61,Normal,Draft,HighestOffer,SchemeFit,NoIncomeTax,43,66,61,72,31,32,40,38,39,65,36,44,56,28,34,50,47,71,43,78,47,32,95,39,32,31,66,38,27,0,70,36,41,62,62,46,30,69,43,31,60,80,29,98,35,12,11,34,37,48,30,16,22,30,38,86,48,69,74,75,3182,True,0,0,0,0,0,0,0,0,0,0,310,321,0,0,7,0
296,Steven,Charlton,DT,22,61,Normal,Draft,HighestOffer,HeadCoachHistoricRecord,MentoratPosition,70,72,68,73,28,24,29,64,46,65,43,47,55,46,43,49,56,64,70,76,56,38,87,44,24,28,72,33,31,0,46,42,69,34,38,48,70,66,47,40,44,82,35,73,48,33,16,29,79,42,18,12,17,25,36,86,48,32,34,31,3109,True,0,0,0,0,0,0,0,0,0,0,311,330,0,0,48,0
407,Matt,Hendrix,WR,22,65,Normal,Draft,TeamHasFranchiseQB,MentoratPosition,HeadCoachHistoricRecord,32,77,89,87,31,27,41,30,66,55,77,75,62,76,66,45,84,24,32,75,34,82,79,93,27,31,77,67,46,0,24,28,30,24,36,63,44,91,76,70,41,59,56,83,75,16,19,22,42,47,38,34,13,44,33,82,26,31,37,33,3263,True,0,0,0,0,0,0,0,0,0,0,312,198,0,0,28,0
265,Dion,Morris,HB,22,62,Normal,Draft,NoIncomeTax,BigMarket,WarmWeatherState,37,78,90,90,34,35,45,35,83,56,60,62,74,73,42,45,87,48,37,72,47,76,82,83,35,34,78,56,41,0,46,29,39,48,29,64,44,84,48,51,45,63,70,82,72,25,33,18,27,42,38,31,19,35,57,82,47,40,30,44,2858,True,0,0,0,0,0,0,0,0,0,0,313,293,0,0,29,0
288,Terrelle,Etienne,CB,23,58,Normal,Draft,MentoratPosition,CloseToHome,ChampionshipContender,68,82,80,87,29,30,38,56,53,56,37,57,58,48,32,57,77,43,68,75,35,64,86,81,30,29,82,47,55,0,45,69,26,48,34,47,68,88,29,26,32,55,44,79,63,21,21,17,46,35,14,28,23,66,32,83,28,43,30,47,3045,True,0,0,0,0,0,0,0,0,0,0,314,401,0,0,24,0
208,J.J.,Hyde,DT,23,60,Normal,Draft,WarmWeatherState,ChampionshipContender,NoIncomeTax,66,64,67,83,34,27,28,65,31,49,36,28,50,34,41,49,51,75,66,74,51,40,81,26,27,34,64,40,28,0,29,43,62,45,26,47,76,54,35,25,26,85,48,90,44,17,23,33,71,42,34,15,14,26,30,82,31,47,37,28,2237,True,0,0,0,0,0,0,0,0,0,0,315,340,0,0,62,0
46,Terrelle,Samuels,DT,22,59,Normal,Draft,HighestOffer,TeamPrestige,BigMarket,62,66,62,76,35,24,39,63,27,64,36,42,52,42,32,53,55,62,62,76,56,45,93,24,24,35,66,40,34,0,43,33,70,43,47,50,74,64,30,24,32,78,42,76,36,33,32,23,77,30,24,30,28,20,31,81,37,35,33,31,438,True,0,0,0,0,0,0,0,0,0,0,316,368,0,0,45,0
375,Danny,Day,SS,22,59,Normal,Draft,WarmWeatherState,SchemeFit,TeamPrestige,64,71,86,86,33,34,35,54,65,54,28,61,66,29,29,45,85,49,64,70,39,58,90,71,34,33,71,36,65,0,33,69,27,29,37,43,68,84,46,29,29,59,51,78,55,25,11,34,62,26,11,26,34,62,32,81,39,43,42,34,3231,True,0,0,0,0,0,0,0,0,0,0,317,367,0,0,16,0
83,Connor,Nicks,QB,22,58,Normal,Draft,CloseToHome,ChampionshipContender,MentoratPosition,26,61,71,81,30,32,58,32,49,55,29,30,53,70,44,40,71,40,26,75,40,44,97,43,32,30,61,47,47,0,33,42,42,44,30,41,48,70,39,29,43,64,54,86,48,14,69,73,33,65,93,62,74,38,51,83,69,25,46,48,895,True,0,0,0,0,0,0,0,0,0,0,318,396,0,0,65,0
137,Alonzo,Evans,LG,23,58,Normal,Draft,ChampionshipContender,CloseToHome,MentoratPosition,28,62,62,68,36,27,29,32,33,58,32,41,53,26,46,55,36,77,28,76,46,37,87,48,27,36,62,32,42,0,70,41,24,62,59,39,45,61,33,33,62,81,32,93,37,27,35,12,46,25,21,12,20,48,47,83,24,69,69,75,1513,True,0,0,0,0,0,0,0,0,0,0,319,410,0,0,1,0
274,Jamarcus,Harbor,LOLB,23,62,Normal,Draft,SchemeFit,TeamHasFranchiseQB,NoIncomeTax,74,69,80,86,31,44,25,67,48,57,25,39,57,44,40,48,61,69,74,76,71,24,89,47,44,31,69,46,41,0,43,28,53,25,42,38,75,83,37,37,34,66,34,94,25,36,16,26,70,24,11,12,32,45,35,78,38,34,35,38,2943,True,0,0,0,0,0,0,0,0,0,0,320,295,0,0,16,0
282,Bryce,McFarland,CB,24,62,Normal,Draft,HeadCoachHistoricRecord,MentoratPosition,BigMarket,57,76,90,89,36,35,35,53,48,58,40,62,58,36,47,57,84,56,57,71,39,61,83,72,35,36,76,35,63,0,43,65,36,47,47,43,65,87,43,31,29,54,35,87,59,22,11,23,60,26,29,26,13,58,47,80,37,37,39,32,2990,True,0,0,0,0,0,0,0,0,0,0,321,291,0,0,16,0
55,Manny,Watkins,CB,21,63,Normal,Draft,BigMarket,TeamHasFranchiseQB,ChampionshipContender,65,81,79,90,37,29,48,62,60,58,46,55,65,37,41,47,84,57,65,72,30,65,78,74,29,37,81,25,64,0,41,71,44,30,45,38,69,89,33,27,29,53,24,93,65,10,15,17,56,42,35,11,10,56,40,86,47,40,47,47,551,True,0,0,0,0,0,0,0,0,0,0,322,270,0,0,13,0
123,Duane,Sheldon,QB,22,58,Normal,Draft,MentoratPosition,SchemeFit,NoIncomeTax,40,73,84,89,42,24,69,36,68,59,59,48,56,62,43,58,81,24,40,73,32,65,82,37,24,42,73,52,39,0,35,31,34,34,29,60,40,87,62,55,42,52,66,94,68,11,73,69,33,68,84,77,72,32,36,83,72,44,45,37,1337,True,0,0,0,0,0,0,0,0,0,0,323,407,0,0,48,0
292,Jalen,Baptiste,LE,21,59,Star,Draft,CloseToHome,ChampionshipContender,BigMarket,82,67,58,77,46,26,29,68,38,50,38,26,59,35,43,54,54,65,82,75,52,46,90,27,26,46,67,26,35,0,45,32,67,32,41,38,75,67,27,33,36,86,32,70,27,12,33,24,71,48,12,27,28,20,40,83,39,32,28,39,3084,True,0,0,0,0,0,0,0,0,0,0,324,387,0,0,29,0
39,Donnie,Steen,RG,23,57,Normal,Draft,SchemeFit,CloseToHome,ChampionshipContender,36,68,52,68,24,25,48,38,36,52,38,24,55,29,35,59,52,79,36,75,42,28,91,48,25,24,68,26,38,0,74,48,31,66,60,49,31,60,33,30,63,83,30,80,42,18,22,26,46,25,17,16,36,46,35,82,45,60,66,63,375,True,0,0,0,0,0,0,0,0,0,0,325,432,0,0,14,0
361,Evan,Woodson,FS,23,61,Normal,Draft,TeamHasFranchiseQB,HeadCoachHistoricRecord,NoIncomeTax,68,69,83,87,46,25,40,53,62,58,27,61,57,41,26,56,86,53,68,71,34,61,91,65,25,46,69,46,62,0,43,63,41,36,45,43,73,89,24,42,44,61,58,84,52,11,18,12,66,46,25,35,21,61,41,78,39,24,41,39,3217,True,0,0,0,0,0,0,0,0,0,0,326,324,0,0,10,0
92,Nick,Kendricks,RE,22,58,Normal,Draft,MentoratPosition,ChampionshipContender,TeamPrestige,78,67,56,81,34,46,26,65,29,50,30,40,59,41,24,58,60,62,78,76,57,26,80,28,46,34,67,25,35,0,44,30,66,45,43,41,71,63,48,26,31,85,30,73,38,29,37,21,73,35,20,37,35,15,37,83,29,41,30,47,1018,True,0,0,0,0,0,0,0,0,0,0,327,402,0,0,54,0
163,DeAndre,Mayer,DT,23,56,Normal,Draft,TeamPrestige,TeamHasFranchiseQB,MentoratPosition,70,71,50,74,26,24,45,61,45,48,41,31,59,26,38,53,48,78,70,74,55,41,78,35,24,26,71,35,27,0,43,43,62,43,33,46,77,53,47,35,46,82,33,88,31,33,30,17,77,44,25,34,11,21,42,82,32,27,24,35,1796,True,0,0,0,0,0,0,0,0,0,0,328,434,0,0,74,0
9,Shontrelle,Thomas,CB,24,58,Normal,Draft,CloseToHome,MentoratPosition,ChampionshipContender,52,78,80,88,44,26,35,61,53,52,34,57,43,39,43,58,83,46,52,69,28,71,97,71,26,44,78,33,57,0,24,63,45,40,38,50,65,90,24,46,43,53,35,82,61,37,26,35,52,36,26,33,21,63,44,86,43,45,24,38,95,True,0,0,0,0,0,0,0,0,0,0,329,394,0,0,8,0
413,Marcus,Wallace,WR,22,66,Normal,Draft,WarmWeatherState,HeadCoachHistoricRecord,HighestOffer,34,88,90,91,24,41,37,34,68,55,71,74,58,64,76,49,76,37,34,69,29,84,88,80,41,24,88,68,28,0,40,31,43,29,25,65,25,93,72,66,46,55,26,80,81,27,25,12,25,29,26,10,18,33,27,79,46,32,37,44,3269,True,0,0,0,0,0,0,0,0,0,0,330,166,0,0,13,0
412,Tyson,Karl,WR,22,66,Normal,Draft,MentoratPosition,TeamHasFranchiseQB,SchemeFit,44,87,93,92,43,32,40,45,60,58,75,71,60,59,75,53,82,38,44,69,43,78,94,80,32,43,87,66,28,0,39,48,46,44,38,66,34,93,71,62,30,52,41,82,79,31,13,35,39,27,27,36,21,34,40,80,45,28,31,50,3268,True,0,0,0,0,0,0,0,0,0,0,331,163,0,0,14,0
193,Quintin,Beckwith,CB,23,61,Normal,Draft,SchemeFit,MentoratPosition,BigMarket,61,79,79,89,34,24,46,49,63,48,41,49,69,31,27,53,81,54,61,70,32,59,79,83,24,34,79,37,66,0,41,72,32,24,33,49,64,91,33,34,28,53,31,82,60,13,21,37,56,41,13,37,34,58,33,80,41,27,38,30,2022,True,0,0,0,0,0,0,0,0,0,0,332,332,0,0,29,0
437,Martin,Borden,WR,21,68,Normal,Draft,NoIncomeTax,TeamHasFranchiseQB,HeadCoachHistoricRecord,28,74,92,91,40,46,41,43,68,60,76,80,78,65,63,44,82,42,28,69,37,80,93,89,46,40,74,68,38,0,34,36,32,33,38,64,35,87,73,79,30,51,51,89,76,33,19,18,48,37,31,20,36,45,43,80,31,29,44,37,3293,True,0,0,0,0,0,0,0,0,0,0,333,110,0,0,23,0
409,Paul,Kemp,WR,22,64,Normal,Draft,MentoratPosition,WarmWeatherState,SchemeFit,48,90,93,90,33,25,48,44,68,57,71,72,59,62,72,46,73,30,48,72,29,78,83,84,25,33,90,64,39,0,33,31,26,47,34,68,33,92,78,68,37,49,25,79,75,31,19,28,25,28,22,14,23,32,48,81,48,24,36,37,3265,True,0,0,0,0,0,0,0,0,0,0,334,249,0,0,15,0
393,Bryce,Jackson,TE,23,59,Normal,Draft,CloseToHome,SchemeFit,TeamHasFranchiseQB,36,72,85,85,33,47,44,34,60,58,68,77,59,48,61,44,67,55,36,74,24,65,93,45,47,33,72,56,38,0,45,32,36,58,55,66,40,82,76,60,56,74,58,89,48,36,12,17,28,36,24,31,17,40,60,86,40,58,45,50,3249,True,0,0,0,0,0,0,0,0,0,0,335,363,0,0,15,0
408,Robert,Day,WR,23,67,Star,Draft,CloseToHome,MentoratPosition,WarmWeatherState,28,75,92,89,27,25,42,36,68,58,79,78,75,67,62,50,84,37,28,72,46,82,91,85,25,27,75,69,43,0,37,36,27,42,45,62,32,91,78,76,44,51,53,79,75,26,20,20,44,48,17,30,12,46,44,86,43,24,41,43,3264,True,0,0,0,0,0,0,0,0,0,0,336,138,0,0,24,0
206,Daniel,Waddle,LG,22,66,Normal,Draft,MentoratPosition,NoIncomeTax,WarmWeatherState,28,61,62,75,29,40,42,32,46,69,39,36,52,24,48,53,50,84,28,77,45,37,95,25,40,29,61,43,48,0,59,41,34,62,63,38,45,61,47,41,63,82,24,78,38,22,20,25,38,29,27,36,10,29,41,83,47,72,76,74,2230,True,0,0,0,0,0,0,0,0,0,0,337,157,0,0,29,0
87,Brandon,Landry,C,22,50,Normal,Draft,MentoratPosition,TeamHasFranchiseQB,TeamPrestige,25,60,51,64,26,34,47,40,25,55,46,45,58,26,41,43,47,66,25,75,46,35,81,48,34,26,60,32,25,0,75,42,42,60,57,47,29,67,29,41,64,78,33,84,46,35,15,18,27,32,34,22,25,35,47,81,46,59,64,60,946,True,0,0,0,0,0,0,0,0,0,0,338,449,0,0,2,0
267,Chris,Weaver,LE,23,58,Normal,Draft,TeamPrestige,CloseToHome,ChampionshipContender,77,80,70,84,29,30,31,63,48,58,42,29,59,38,31,46,67,59,77,74,63,40,95,44,30,29,80,33,32,0,32,42,51,42,42,48,68,77,48,34,46,72,25,81,31,11,19,15,72,32,10,34,27,40,25,80,45,35,36,24,2870,True,0,0,0,0,0,0,0,0,0,0,339,406,0,0,17,0
93,Antonio,Fulton,CB,23,60,Star,Draft,CloseToHome,MentoratPosition,TeamHasFranchiseQB,49,78,87,89,44,42,39,58,57,56,46,58,60,25,43,41,85,46,49,71,24,65,87,72,42,44,78,27,60,0,42,59,43,25,31,40,65,91,38,38,31,48,40,91,63,19,10,16,59,33,26,28,31,55,35,83,41,29,40,24,1028,True,0,0,0,0,0,0,0,0,0,0,340,341,0,0,39,0
227,Matt,Woodard,MLB,23,59,Normal,Draft,CloseToHome,BigMarket,TeamPrestige,74,69,78,91,32,48,39,59,39,65,26,59,55,27,37,40,75,76,74,73,59,48,94,33,48,32,69,29,58,0,37,36,50,30,43,48,77,84,40,28,26,70,43,97,42,17,36,25,70,39,32,33,24,59,32,86,41,36,32,41,2455,True,0,0,0,0,0,0,0,0,0,0,341,382,0,0,19,0
107,Shamell,Hodges,MLB,23,56,Normal,Draft,MentoratPosition,SchemeFit,HeadCoachHistoricRecord,74,68,77,84,27,27,44,64,39,58,41,52,51,26,43,49,70,66,74,74,54,43,97,25,27,27,68,45,54,0,24,45,56,25,30,47,78,83,27,37,45,67,33,84,39,26,28,28,72,46,35,37,11,58,39,83,48,29,33,48,1145,True,0,0,0,0,0,0,0,0,0,0,342,441,0,0,14,0
117,Elijah,Claxton,MLB,22,57,Normal,Draft,TeamPrestige,HeadCoachHistoricRecord,CloseToHome,80,74,79,87,24,48,32,62,35,67,44,52,52,25,34,47,68,67,80,72,55,31,95,38,48,24,74,38,55,0,26,27,50,46,26,38,73,80,30,43,27,71,43,83,43,36,22,34,69,26,14,18,18,52,33,79,38,40,31,32,1253,True,0,0,0,0,0,0,0,0,0,0,343,421,0,0,18,0
95,Antwan,Carmichael,LOLB,23,69,Normal,Draft,MentoratPosition,BigMarket,WarmWeatherState,82,73,72,84,45,48,31,69,32,65,47,67,58,30,24,58,63,77,82,75,57,38,93,28,48,45,73,26,50,0,33,46,64,32,24,46,77,82,25,40,35,79,24,90,27,31,22,18,87,41,21,13,23,55,41,79,33,37,33,30,1040,True,0,0,0,0,0,0,0,0,0,0,344,94,0,0,19,0
66,Keenan,Dumaine,LE,22,62,Normal,Draft,CloseToHome,MentoratPosition,BigMarket,77,80,71,86,38,25,42,59,43,53,30,36,53,27,31,42,60,59,77,77,71,43,79,42,25,38,80,28,31,0,26,38,54,38,35,39,70,76,45,38,35,79,34,93,35,22,34,20,76,37,17,26,21,48,38,86,34,36,33,30,675,True,0,0,0,0,0,0,0,0,0,0,345,297,0,0,24,0
49,Zach,Nicholson,MLB,22,60,Normal,Draft,TeamHasFranchiseQB,SchemeFit,MentoratPosition,75,69,78,90,34,41,31,60,38,66,39,50,54,47,47,53,72,68,75,71,57,32,88,45,41,34,69,46,58,0,29,25,54,48,48,40,74,85,42,25,25,66,44,82,29,25,32,20,75,26,23,22,18,60,44,79,39,26,26,31,473,True,0,0,0,0,0,0,0,0,0,0,346,354,0,0,3,0
235,Julius,Bernard,LG,22,62,Normal,Draft,TeamPrestige,HighestOffer,TeamHasFranchiseQB,39,67,64,63,28,43,45,31,33,64,40,48,56,26,34,51,50,78,39,76,42,27,78,43,43,28,67,26,45,0,62,42,41,60,60,41,38,65,29,27,62,84,24,79,33,22,28,16,47,34,31,21,15,41,46,85,25,69,74,72,2576,True,0,0,0,0,0,0,0,0,0,0,347,288,0,0,9,0
312,Dwayne,Beasley,LT,21,60,Normal,Draft,BigMarket,WarmWeatherState,TeamHasFranchiseQB,41,63,64,73,33,48,25,32,26,58,37,42,52,44,45,45,32,74,41,77,32,34,85,42,48,33,63,29,43,0,77,39,45,64,69,47,33,69,26,43,60,87,26,92,47,30,12,14,43,45,22,10,12,43,42,78,31,69,59,66,3168,True,0,0,0,0,0,0,0,0,0,0,348,345,0,0,2,0
392,J.P.,Blumberg,TE,21,57,Normal,Draft,BigMarket,TeamPrestige,WarmWeatherState,45,60,64,88,34,42,26,41,55,60,67,57,64,62,52,46,70,69,45,78,38,53,89,26,42,34,60,52,41,0,54,39,25,60,59,60,26,73,74,64,60,72,65,84,47,17,24,36,39,43,31,24,17,45,69,83,35,61,67,63,3248,True,0,0,0,0,0,0,0,0,0,0,349,422,0,0,41,0
62,Kevin,Mikell,LOLB,22,55,Normal,Draft,ChampionshipContender,BigMarket,WarmWeatherState,68,65,73,81,43,40,24,65,31,66,28,33,52,44,24,49,65,63,68,75,60,47,91,44,40,43,65,48,28,0,47,33,64,27,47,38,70,77,40,41,45,70,33,83,34,25,27,27,68,35,25,25,34,41,29,82,24,43,29,24,660,True,0,0,0,0,0,0,0,0,0,0,350,446,0,0,3,0
329,Nate,Leary,RT,22,59,Normal,Draft,MentoratPosition,NoIncomeTax,ChampionshipContender,39,62,57,72,29,46,26,39,32,58,45,36,57,35,38,59,50,76,39,78,48,30,82,31,46,29,62,27,39,0,77,36,40,70,65,43,37,58,25,37,66,84,32,90,30,28,34,23,38,48,11,14,11,29,30,78,40,61,64,65,3185,True,0,0,0,0,0,0,0,0,0,0,351,372,0,0,4,0
4,Steven,Lovelocke,ROLB,23,62,Star,Draft,TeamHasFranchiseQB,MentoratPosition,CloseToHome,77,79,86,85,36,28,29,57,30,65,44,71,57,47,41,51,75,61,77,72,54,29,88,30,28,36,79,25,62,0,34,40,51,24,46,49,76,83,32,30,43,60,41,94,38,18,36,18,83,35,10,25,10,62,45,85,27,37,28,24,52,True,0,0,0,0,0,0,0,0,0,0,352,299,0,0,27,0
220,Joe,Homan,QB,23,59,Normal,Draft,HighestOffer,WarmWeatherState,TeamPrestige,25,59,71,80,41,29,54,35,50,47,44,38,59,69,45,41,61,25,25,75,36,44,88,26,29,41,59,27,38,0,33,46,35,25,31,48,43,76,29,45,46,70,52,86,48,29,68,74,35,62,98,62,76,29,55,80,76,24,48,29,2343,True,0,0,0,0,0,0,0,0,0,0,353,369,0,0,69,0
59,Tory,Gardiner,CB,22,60,Star,Draft,HighestOffer,WarmWeatherState,HeadCoachHistoricRecord,62,79,85,90,38,32,48,48,61,52,44,51,61,40,27,48,86,51,62,73,24,65,86,61,32,38,79,38,63,0,44,62,24,26,34,50,72,90,26,37,29,55,48,81,60,24,34,23,59,48,33,18,11,59,29,79,30,38,31,30,641,True,0,0,0,0,0,0,0,0,0,0,354,348,0,0,43,0
51,Emmett,Hill,HB,22,60,Normal,Draft,HighestOffer,ChampionshipContender,BigMarket,26,67,82,90,36,36,42,33,74,64,53,58,76,73,50,42,77,38,26,71,36,80,96,28,36,36,67,48,33,0,47,25,29,43,34,46,29,88,45,53,24,78,82,83,70,19,27,19,37,43,29,29,24,36,75,84,41,38,42,53,478,True,0,0,0,0,0,0,0,0,0,0,355,353,0,0,26,0
171,Alonzo,Phillips,DT,22,57,Normal,Draft,ChampionshipContender,HighestOffer,NoIncomeTax,74,65,62,80,47,33,29,65,40,54,30,37,52,44,33,58,60,64,74,73,62,28,90,38,33,47,65,40,35,0,40,38,55,28,31,50,71,59,25,43,37,78,40,74,33,30,11,36,75,45,32,24,28,21,34,81,32,29,39,45,1877,True,0,0,0,0,0,0,0,0,0,0,356,425,0,0,10,0
200,Emmett,Baker,C,23,55,Normal,Draft,BigMarket,HighestOffer,SchemeFit,34,56,74,69,33,37,42,37,38,62,37,27,57,28,32,59,43,70,34,77,46,34,86,47,37,33,56,47,35,0,73,45,26,60,61,42,40,70,28,30,68,79,30,93,45,28,27,25,39,28,14,16,34,28,43,79,29,69,60,59,2149,True,0,0,0,0,0,0,0,0,0,0,357,444,0,0,27,0
374,David,Frye,SS,23,61,Normal,Draft,TeamHasFranchiseQB,HighestOffer,CloseToHome,77,79,83,84,39,28,35,58,54,50,24,59,50,24,29,52,78,60,77,74,37,53,81,53,28,39,79,40,64,0,47,60,38,37,45,45,74,85,39,44,27,72,37,91,53,12,21,20,63,41,24,12,24,63,35,84,31,47,38,36,3230,True,0,0,0,0,0,0,0,0,0,0,358,325,0,0,29,0
40,Anthony,Hazelton,QB,22,57,Normal,Draft,HighestOffer,MentoratPosition,WarmWeatherState,45,65,86,86,42,48,62,43,59,64,48,31,54,54,48,59,76,45,45,75,34,61,93,48,48,42,65,42,31,0,24,42,24,43,31,41,42,75,37,25,25,56,61,89,54,28,63,74,47,73,83,83,76,26,50,78,65,37,48,41,382,True,0,0,0,0,0,0,0,0,0,0,359,426,0,0,57,0
301,Luke,Rainey,LT,22,57,Normal,Draft,ChampionshipContender,TeamPrestige,CloseToHome,41,68,55,66,26,33,25,45,47,55,40,32,59,45,25,46,49,69,41,79,44,47,95,44,33,26,68,38,46,0,77,47,47,68,61,41,45,56,39,41,68,84,42,98,40,19,16,13,48,25,38,15,23,38,33,78,35,61,64,68,3156,True,0,0,0,0,0,0,0,0,0,0,360,429,0,0,18,0
303,Eric,Milstead,LT,21,58,Normal,Draft,BigMarket,WarmWeatherState,NoIncomeTax,27,62,55,69,47,26,40,38,42,60,47,31,52,32,39,50,49,70,27,80,29,42,93,47,26,47,62,41,26,0,76,25,45,66,64,49,32,57,34,33,68,87,27,81,39,15,23,17,33,25,16,34,15,46,44,83,26,60,64,68,3159,True,0,0,0,0,0,0,0,0,0,0,361,413,0,0,2,0
106,Josh,Bates,RG,23,61,Normal,Draft,WarmWeatherState,HighestOffer,NoIncomeTax,47,68,63,72,38,35,33,45,43,61,48,37,58,36,43,49,46,85,47,75,44,35,83,39,35,38,68,38,39,0,76,31,27,64,65,45,33,62,47,24,68,86,30,85,39,22,18,28,46,37,14,37,30,40,25,80,38,68,60,62,1136,True,0,0,0,0,0,0,0,0,0,0,362,316,0,0,22,0
256,JaWuan,Gibson,LOLB,22,61,Normal,Draft,TeamPrestige,TeamHasFranchiseQB,HighestOffer,67,69,73,84,35,32,43,69,38,65,27,42,59,41,24,57,67,67,67,78,55,29,83,33,32,35,69,33,30,0,45,42,73,35,38,41,72,79,25,45,38,76,32,97,36,34,32,17,68,38,19,14,29,44,35,80,40,32,40,30,2784,True,0,0,0,0,0,0,0,0,0,0,363,317,0,0,6,0
264,Barry,Madison,LG,21,60,Normal,Draft,TeamHasFranchiseQB,TeamPrestige,WarmWeatherState,25,59,59,69,48,28,28,44,35,58,27,42,53,24,32,58,40,77,25,76,40,44,90,38,28,48,59,31,35,0,60,45,26,63,59,50,47,62,47,40,57,78,45,87,26,37,32,19,42,29,28,32,24,39,39,84,29,70,74,73,2854,True,0,0,0,0,0,0,0,0,0,0,364,355,0,0,9,0
173,Bo,Bonds,LOLB,23,59,Normal,Draft,BigMarket,SchemeFit,HeadCoachHistoricRecord,78,68,69,88,37,31,37,63,28,53,29,57,54,36,31,41,69,60,78,75,58,24,91,41,31,37,68,34,47,0,39,24,51,36,34,39,80,77,32,46,43,69,35,82,26,33,14,20,73,44,17,24,25,54,36,78,33,36,35,47,1884,True,0,0,0,0,0,0,0,0,0,0,365,385,0,0,23,0
109,Virgil,Gillislee,LE,22,58,Normal,Draft,HighestOffer,WarmWeatherState,SchemeFit,71,77,70,83,33,38,46,61,27,50,40,25,56,39,35,47,64,57,71,74,71,44,82,43,38,33,77,44,34,0,36,33,53,40,25,43,64,74,45,46,27,80,40,70,30,19,21,18,70,36,25,25,29,45,37,79,38,44,40,32,1176,True,0,0,0,0,0,0,0,0,0,0,366,417,0,0,1,0
307,Bradley,Langford,LT,22,59,Normal,Draft,NoIncomeTax,WarmWeatherState,TeamPrestige,29,63,71,79,43,43,47,42,30,58,44,48,51,45,47,48,40,69,29,78,27,47,93,41,43,43,63,28,39,0,69,24,30,61,67,47,24,63,34,38,62,84,26,79,47,11,16,16,40,40,22,34,24,38,33,79,34,70,59,66,3163,True,0,0,0,0,0,0,0,0,0,0,367,377,0,0,7,0
255,Chris,Presley,DT,23,55,Star,Draft,TeamPrestige,CloseToHome,NoIncomeTax,72,62,61,77,29,48,45,56,44,55,28,29,59,26,26,52,52,64,72,75,69,35,88,28,48,29,62,25,35,0,41,32,51,27,45,46,75,68,36,24,43,79,25,94,26,19,19,28,68,27,19,11,36,22,24,80,26,37,42,38,2782,True,0,0,0,0,0,0,0,0,0,0,368,442,0,0,8,0
139,Joe,McCloud,LG,23,61,Normal,Draft,WarmWeatherState,HeadCoachHistoricRecord,NoIncomeTax,37,61,63,68,27,46,30,44,36,61,27,46,59,26,42,41,52,77,37,75,47,33,78,28,46,27,61,25,38,0,69,31,45,60,61,38,24,67,35,33,61,82,30,93,43,13,36,16,35,43,13,19,21,39,37,84,39,70,73,71,1530,True,0,0,0,0,0,0,0,0,0,0,369,308,0,0,13,0
